age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,label,jailtime
23,1,0,1,0,-1.0,1,2
46,1,0,1,3,-1.0,1,2
25,1,0,1,21,0.0,0,117
35,1,0,1,5,0.0,1,0
34,1,0,1,12,-63.0,1,61
30,0,0,0,0,0.0,1,-1
47,1,1,1,1,-1.0,1,1
30,1,1,1,4,-25.0,1,3
47,1,0,1,1,-23.0,1,1
42,1,0,1,33,200.0,0,0
39,1,0,1,1,-1.0,0,0
50,1,1,1,11,-31.0,0,26
30,0,0,1,2,-1.0,0,5
24,1,1,1,1,-1.0,1,0
45,1,1,1,3,-1.0,1,1
26,1,1,1,2,-1.0,0,0
39,1,1,1,3,0.0,1,0
40,1,1,1,1,-1.0,1,41
24,1,0,1,0,-1.0,1,0
23,1,0,1,1,-1.0,1,0
61,0,1,1,0,0.0,1,-1
42,1,1,1,3,0.0,0,-1
38,1,0,1,3,0.0,0,4
67,1,1,1,0,-1.0,0,24
23,1,1,1,2,-20.0,1,7
31,1,1,1,1,0.0,0,0
40,1,0,1,15,-1.0,1,54
44,1,0,1,0,-1.0,1,3
37,1,0,1,10,-1.0,0,0
22,0,0,0,3,-2.0,1,1
31,0,1,1,6,0.0,0,0
28,1,0,1,9,-1.0,0,53
24,0,0,1,5,-1.0,1,5
33,1,1,1,9,0.0,1,0
30,1,0,0,10,0.0,0,0
31,1,0,1,5,-1.0,1,1
56,1,1,1,7,-38.0,1,9
67,1,0,1,2,67.0,1,98
35,1,0,1,0,-1.0,0,1
57,1,0,1,23,-1.0,0,30
39,1,1,0,8,-1.0,0,31
65,1,1,1,3,-1.0,1,23
22,0,1,0,0,-1.0,1,1
35,1,0,0,2,-15.0,1,14
29,0,0,1,2,-1.0,0,2
37,0,1,1,2,489.0,0,14
62,1,0,1,13,-1.0,0,1
22,0,0,1,5,-91.0,0,1
31,0,0,1,6,-39.0,1,19
22,0,0,1,0,-4.0,0,0
31,1,0,1,8,-1.0,0,13
56,1,0,0,1,-1.0,1,1
25,1,1,1,2,-29.0,1,29
33,0,1,1,10,0.0,1,1
25,1,1,1,2,-1.0,1,2
27,1,0,0,3,-1.0,1,0
37,1,0,1,1,-1.0,1,3
41,0,1,1,2,-3.0,1,1
35,1,0,1,5,-19.0,1,6
25,0,0,1,1,0.0,0,0
55,0,1,1,0,0.0,1,2
26,1,0,1,2,0.0,0,3
35,1,0,1,7,-1.0,1,195
50,0,1,1,3,0.0,0,25
25,1,0,1,3,-1.0,0,2
65,0,1,0,1,-1.0,0,1
31,1,0,0,0,0.0,0,0
24,0,0,0,0,-1.0,1,0
34,1,0,1,6,-1.0,0,13
24,0,0,1,3,-1.0,0,3
30,1,0,0,4,-1.0,1,1
35,0,0,0,0,0.0,1,0
30,1,0,1,14,27.0,0,22
24,0,1,1,1,-8.0,1,2
51,1,1,1,3,-13.0,0,13
28,1,0,0,3,-1.0,1,1
27,1,0,0,4,-1.0,0,0
50,1,0,1,5,-91.0,1,91
22,1,1,1,2,-1.0,0,0
29,1,0,1,2,-1.0,0,0
31,1,0,1,0,-1.0,1,2
31,0,1,1,0,-1.0,1,0
32,1,0,0,3,-1.0,1,30
27,1,0,1,1,-1.0,0,1
29,1,1,1,6,-3.0,0,0
59,1,0,1,3,-8.0,1,8
24,0,0,1,1,-1.0,0,0
27,1,1,0,1,-66.0,1,0
33,1,0,1,0,-1.0,1,141
35,0,0,0,0,-1.0,1,0
28,1,1,1,9,-8.0,0,8
40,1,0,0,0,-4.0,1,4
45,0,0,1,0,-1.0,1,1
24,0,0,1,9,-7.0,0,4
31,1,0,1,16,-1.0,0,52
25,0,0,1,0,-1.0,1,4
24,1,0,1,0,-1.0,1,1
23,0,0,1,6,-1.0,1,34
23,1,0,1,7,-1.0,0,1
48,0,0,1,0,-1.0,1,-1
24,1,0,1,3,252.0,0,49
62,1,1,1,0,-1.0,1,0
25,1,0,0,4,0.0,0,0
25,1,0,1,1,-1.0,1,1
49,0,0,1,1,-1.0,1,10
50,1,1,1,0,0.0,0,35
47,1,0,1,3,-1.0,0,39
37,1,0,1,14,-1.0,1,1
26,0,1,1,0,0.0,1,1
28,1,0,1,21,-1.0,1,1
26,1,0,0,3,-1.0,0,0
48,1,0,1,4,-1.0,1,1
25,1,0,1,1,-80.0,1,1
20,1,0,1,1,0.0,0,0
34,1,0,1,9,-1.0,0,17
26,0,0,1,1,-1.0,1,1
46,1,0,1,9,-1.0,0,115
21,1,0,1,0,0.0,0,6
27,1,1,0,2,-1.0,0,62
21,0,0,1,3,0.0,0,17
29,1,1,1,1,-1.0,1,14
46,1,1,1,4,0.0,1,1
24,1,0,1,0,0.0,1,0
51,0,0,0,2,0.0,1,0
57,0,0,1,8,0.0,0,-1
33,1,0,1,4,-1.0,0,1
23,1,0,1,4,-1.0,0,143
29,1,0,1,5,0.0,1,1
22,0,1,1,0,0.0,0,9
56,0,0,1,10,-1.0,0,13
33,0,1,0,1,-5.0,0,4
27,1,0,1,0,-1.0,0,1
31,0,0,1,1,-75.0,1,3
40,1,0,1,3,-1.0,0,0
48,0,0,1,0,-1.0,1,0
32,1,0,1,10,-1.0,0,3
68,1,0,1,1,-37.0,1,26
24,0,0,1,1,-1.0,1,1
32,1,0,1,1,-1.0,1,0
19,1,0,1,2,-6.0,0,0
23,1,0,1,6,-1.0,0,1
39,1,1,1,17,-1.0,0,181
25,1,0,1,1,-1.0,1,0
42,1,0,1,6,-1.0,0,0
29,0,1,1,1,-1.0,1,43
38,0,1,1,2,-1.0,1,1
32,1,1,1,10,-1.0,0,6
23,0,1,1,4,-1.0,0,0
58,1,0,1,10,-3.0,0,1
42,1,0,1,9,0.0,0,0
52,1,0,1,3,-1.0,1,13
26,1,1,1,1,0.0,0,8
27,1,1,1,1,0.0,1,1
33,1,1,1,1,-1.0,1,0
33,1,0,1,2,0.0,0,-1
23,0,0,1,0,-1.0,0,1
25,1,0,1,4,-1.0,0,19
32,1,0,1,0,-1.0,0,5
34,1,0,1,14,-1.0,0,40
29,0,1,0,0,-1.0,1,1
38,1,0,1,19,-4.0,0,0
29,0,1,1,0,-1.0,1,0
27,1,0,1,6,-1.0,0,34
25,0,1,1,0,0.0,0,1
31,1,1,0,2,-1.0,0,1
30,1,0,1,8,0.0,0,64
41,1,0,1,0,-1.0,1,0
59,1,0,1,8,-1.0,1,5
21,0,1,1,1,-1.0,0,0
33,0,0,0,6,-51.0,0,-1
27,1,0,1,6,-1.0,0,39
30,1,0,1,0,-1.0,1,1
43,1,1,1,4,-1.0,1,47
24,1,1,0,2,-2.0,1,0
45,0,0,1,13,-1.0,0,6
23,1,1,1,0,0.0,0,18
40,1,1,0,5,16.0,1,55
23,1,0,0,0,-1.0,1,2
39,1,0,1,3,-1.0,1,1
26,1,0,0,5,-1.0,0,33
26,0,1,0,0,-2.0,1,0
21,0,0,1,0,0.0,1,1
30,1,1,1,3,-1.0,1,65
44,1,1,1,0,0.0,1,11
21,1,0,1,1,-21.0,0,20
23,0,0,1,0,-1.0,1,1
49,1,0,0,1,-1.0,1,0
23,1,0,1,3,-1.0,0,53
24,1,0,1,1,-1.0,0,75
21,1,0,0,1,-1.0,0,0
37,1,1,0,7,-30.0,0,6
28,1,1,1,2,-1.0,0,10
42,0,1,1,2,-43.0,1,40
23,1,0,1,7,0.0,0,9
24,1,0,0,2,-1.0,0,1
31,1,1,1,0,0.0,1,-1
24,0,0,1,2,-1.0,0,506
25,1,0,1,1,-1.0,1,0
33,0,0,1,1,-1.0,0,1
26,0,0,1,24,-1.0,0,85
27,1,0,1,1,-1.0,1,5
26,0,1,1,3,-123.0,1,1
46,1,1,1,0,-1.0,1,1
38,0,1,0,1,-1.0,0,1
24,0,0,0,0,-1.0,1,0
38,0,0,0,0,-1.0,1,1
27,1,0,1,7,-1.0,0,4
48,1,0,1,6,-1.0,1,1
31,1,1,0,2,-28.0,0,27
28,0,0,1,5,-1.0,0,51
30,1,0,1,7,-1.0,1,1
25,0,1,1,6,-1.0,0,1
27,1,0,1,8,53.0,0,27
55,0,1,1,0,0.0,1,1
40,1,0,1,5,0.0,0,30
21,1,0,1,0,-1.0,0,1
50,1,1,1,26,-92.0,0,1
28,1,0,1,10,-1.0,0,243
20,1,0,1,2,-16.0,0,0
33,0,0,1,9,72.0,0,54
31,1,0,1,10,-1.0,0,4
57,0,0,0,0,-1.0,1,77
25,0,0,1,0,-1.0,1,7
22,1,0,1,7,-11.0,0,11
31,1,0,1,3,-1.0,0,15
43,1,0,1,7,0.0,1,0
25,0,1,0,0,-1.0,1,0
39,0,0,1,1,-1.0,1,0
40,1,0,1,1,-1.0,1,1
20,1,0,1,0,-1.0,0,2
35,0,0,1,2,-1.0,1,0
34,0,0,1,1,-1.0,0,1
27,1,1,1,18,-1.0,0,178
37,1,0,1,1,-159.0,0,155
38,1,0,0,3,0.0,0,0
21,1,1,1,0,-1.0,0,0
25,0,0,1,0,-1.0,0,1
53,0,0,1,6,-1.0,0,8
50,1,0,0,4,-1.0,1,13
23,0,1,0,1,0.0,1,1
27,1,0,1,2,165.0,0,24
22,1,0,1,0,-1.0,0,6
27,0,1,1,0,0.0,0,0
29,1,0,1,5,0.0,0,0
38,0,0,1,1,-1.0,1,3
54,1,1,0,2,-3.0,1,0
26,1,0,1,1,0.0,0,57
37,1,0,1,23,-1.0,0,1
36,0,0,1,25,0.0,0,0
28,1,0,1,18,-1.0,0,12
49,0,0,1,1,-1.0,1,1
36,1,0,1,11,-1.0,1,0
41,1,1,0,0,-1.0,1,1
26,1,0,1,9,0.0,0,0
40,1,1,1,9,-1.0,1,0
29,0,1,1,8,-54.0,1,-1
21,1,0,1,7,-1.0,0,10
22,1,0,1,0,-1.0,0,1
33,1,1,1,0,-1.0,1,0
26,1,0,1,7,-19.0,1,19
27,0,0,0,0,-1.0,0,3
35,1,0,1,1,-1.0,1,0
27,0,0,1,3,-1.0,1,1
37,0,0,1,3,-1.0,0,2
31,1,0,0,3,-1.0,1,61
36,1,0,1,26,-1.0,0,0
32,0,0,0,0,-1.0,1,2
50,1,1,1,1,-1.0,1,0
52,1,1,1,1,-1.0,1,0
24,0,0,1,1,-1.0,1,2
38,1,0,1,0,0.0,1,1
54,1,0,1,11,-1.0,1,1
71,1,1,1,13,-1.0,1,0
27,1,0,1,9,-1.0,0,0
39,1,1,0,1,-1.0,1,39
34,0,0,1,1,0.0,0,-1
23,0,0,1,0,-1.0,0,4
46,0,0,1,8,261.0,0,0
36,1,0,0,5,0.0,0,0
55,1,0,1,0,-1.0,1,0
27,1,1,1,0,0.0,1,8
23,1,0,1,2,0.0,0,0
20,1,0,1,1,-1.0,0,0
31,1,0,0,10,-3.0,1,1
24,1,1,1,8,0.0,1,37
37,1,1,0,2,-1.0,0,1
25,0,0,1,0,-41.0,0,33
26,1,1,1,0,-1.0,1,0
33,0,0,1,3,-51.0,1,0
29,1,1,1,0,-1.0,1,0
41,0,0,1,4,0.0,0,-1
37,1,0,1,0,-1.0,0,0
46,1,1,1,2,-1.0,1,0
56,1,1,0,10,-1.0,0,41
23,1,0,1,0,-1.0,0,0
23,1,0,0,1,-2.0,0,1
25,1,0,1,0,0.0,0,-1
24,1,0,1,1,-1.0,0,1
35,1,0,1,27,-103.0,1,1
26,0,0,1,1,-24.0,0,0
24,1,1,1,2,-1.0,0,10
23,1,0,1,0,-1.0,0,14
43,1,1,1,2,-26.0,1,1
53,0,1,0,0,-2.0,1,0
24,1,0,1,1,-1.0,0,57
28,1,0,1,0,0.0,1,0
21,1,1,1,1,-1.0,1,1
31,0,0,1,0,-1.0,1,9
33,1,1,1,3,0.0,0,1
35,1,0,0,1,-1.0,1,1
55,0,1,1,3,0.0,1,1
50,0,0,1,9,-1.0,0,28
28,0,0,1,0,-2.0,1,0
44,0,1,1,0,-1.0,0,2
48,1,1,0,2,-66.0,1,32
19,1,0,1,3,22.0,0,0
23,0,0,1,2,-1.0,1,45
24,1,0,1,3,0.0,0,-1
50,1,1,1,2,0.0,1,1
31,0,0,1,0,0.0,1,21
28,1,1,0,0,-1.0,0,0
42,1,1,1,0,-1.0,1,1
21,0,0,1,0,0.0,0,97
21,1,1,1,0,0.0,0,0
24,0,0,1,0,-1.0,0,1
31,1,1,1,3,-1.0,0,1
23,0,0,1,0,0.0,1,2
27,1,1,1,0,0.0,0,0
32,0,0,1,0,0.0,1,0
75,1,1,1,1,-35.0,0,30
28,1,0,1,7,-1.0,0,77
67,0,1,1,0,-1.0,1,1
32,1,0,0,11,0.0,1,0
44,1,0,1,7,0.0,1,1
25,1,0,1,1,-24.0,0,0
30,0,0,0,15,0.0,0,1
28,0,1,1,9,-1.0,1,0
27,1,0,1,0,0.0,0,3
36,1,0,1,4,-215.0,1,-1
36,0,0,1,8,-1.0,1,1
25,0,1,0,0,0.0,1,2
31,1,1,1,5,-1.0,0,1
30,0,1,1,0,0.0,0,0
33,1,0,1,4,-9.0,1,7
38,0,0,1,0,0.0,1,0
26,0,0,1,1,0.0,0,0
52,1,0,1,5,-1.0,0,6
22,0,1,0,2,-1.0,0,2
50,1,1,1,0,-1.0,1,0
37,1,0,1,4,135.0,1,0
58,1,1,1,1,-1.0,0,0
34,0,1,1,3,-1.0,0,1
32,1,1,1,1,0.0,0,0
29,0,0,1,0,-1.0,0,1
27,0,0,1,0,0.0,1,0
39,1,1,1,5,-21.0,1,18
24,1,0,1,0,-1.0,1,1
38,0,0,1,8,-1.0,1,1
52,1,1,1,7,-23.0,1,0
56,0,0,1,3,-27.0,0,1
46,1,1,1,7,0.0,0,36
38,1,1,1,5,-11.0,0,3
47,0,1,1,3,0.0,1,63
32,1,1,1,0,-7.0,1,0
34,0,0,1,27,-1.0,1,0
42,1,0,1,5,-1.0,1,2
35,0,0,0,0,-1.0,0,2
20,1,1,1,0,-1.0,0,6
32,1,1,0,2,-1.0,0,32
21,0,1,1,0,-1.0,1,0
24,0,0,1,0,0.0,0,1
24,0,0,1,1,-1.0,0,123
55,1,0,1,2,-32.0,1,27
26,0,0,1,0,-1.0,0,0
52,1,1,1,8,0.0,1,39
27,0,0,1,1,-1.0,1,2
27,0,1,0,0,0.0,1,0
56,1,1,1,0,-1.0,1,1
52,1,1,1,16,-4.0,0,11
37,1,0,1,3,-1.0,0,1
45,0,0,1,0,-6.0,1,0
23,0,0,1,1,-39.0,1,39
36,1,1,0,3,-27.0,0,27
29,1,0,0,0,-3.0,1,0
21,1,0,1,0,-5.0,1,0
20,0,0,1,3,-1.0,0,1
27,1,0,1,11,-1.0,1,4
28,1,0,1,11,0.0,0,0
38,0,0,1,4,-1.0,1,0
30,1,0,1,0,-1.0,1,0
19,1,0,0,1,-1.0,0,434
37,1,1,0,1,-1.0,1,1
34,0,0,1,0,-1.0,0,2
37,1,1,1,7,-1.0,0,69
21,1,0,1,1,-1.0,1,1
21,1,0,1,0,-1.0,0,7
38,1,1,0,3,-1.0,1,0
47,0,0,1,1,0.0,1,1
56,1,1,1,3,-1.0,1,191
27,1,0,1,2,-1.0,0,246
23,0,0,1,0,-1.0,1,1
57,1,1,1,0,-2.0,1,2
25,1,0,1,9,-17.0,1,12
23,1,0,0,2,16.0,0,116
32,1,0,1,8,0.0,0,2
36,0,0,0,2,-2.0,1,0
41,0,0,1,5,-1.0,1,0
31,1,0,1,2,-69.0,1,49
39,1,0,0,0,-1.0,1,1
21,1,0,1,1,-1.0,0,1
43,1,1,1,8,35.0,0,61
31,0,0,1,2,-1.0,1,2
37,0,1,1,0,-2.0,1,0
27,1,0,1,0,-1.0,1,1
22,1,0,1,2,-22.0,0,16
59,1,1,1,2,-19.0,1,18
33,1,0,0,0,-1.0,0,29
39,1,1,1,21,-216.0,1,194
43,1,0,0,2,-1.0,1,2
25,1,1,1,5,-1.0,0,101
36,0,0,1,19,90.0,0,83
23,1,0,1,3,-1.0,0,3
43,0,1,0,3,9.0,0,1
56,0,1,1,9,-24.0,0,19
20,1,0,0,1,-1.0,0,3
50,0,0,1,2,-28.0,0,0
24,0,0,1,2,-49.0,0,2
54,0,1,0,1,-4.0,1,3
20,1,0,1,1,-1.0,0,1
36,0,0,1,3,-1.0,0,45
36,1,0,0,3,0.0,0,0
56,0,0,1,0,-1.0,1,1
25,0,0,1,28,-55.0,0,0
25,1,0,1,2,-1.0,1,1
42,1,1,0,1,-1.0,0,21
48,1,0,1,4,-1.0,1,1
34,0,0,1,21,-1.0,0,5
28,1,1,1,0,-1.0,1,0
32,1,1,1,1,-1.0,1,1
31,1,1,0,2,-1.0,1,1
24,1,0,0,4,-1.0,0,5
25,1,1,0,0,0.0,0,0
32,1,1,0,4,-1.0,1,0
37,1,0,1,20,0.0,0,35
24,1,0,1,1,-1.0,0,1
48,0,0,1,0,0.0,1,1
25,1,0,1,9,43.0,0,49
35,1,0,1,1,0.0,1,0
21,1,0,1,1,-1.0,0,1
21,1,0,0,0,-1.0,0,33
27,1,1,0,0,-1.0,0,2
22,1,0,1,0,-1.0,1,1
28,1,0,1,4,0.0,1,0
26,0,0,1,0,-1.0,1,1
23,0,0,1,0,-1.0,0,0
34,1,1,1,0,-1.0,1,0
22,1,0,1,3,-1.0,1,33
30,1,0,1,5,-1.0,0,62
44,1,1,1,5,0.0,1,6
57,1,1,1,1,-1.0,1,17
22,1,0,1,0,-1.0,0,5
24,1,0,1,7,-1.0,0,68
20,1,1,1,0,-1.0,1,0
35,1,1,1,2,-50.0,1,1
53,0,0,1,1,-8.0,0,2
60,1,0,1,13,-13.0,1,0
22,1,0,0,2,-1.0,1,1
43,0,0,1,0,-1.0,1,0
72,1,1,1,7,-1.0,1,-1
33,1,0,1,3,-1.0,0,3
24,1,0,1,1,-1.0,0,0
60,1,0,1,0,-1.0,1,218
24,1,1,1,3,-1.0,0,7
30,0,0,1,1,-5.0,1,2
43,0,1,0,0,-1.0,1,29
48,0,0,1,1,-8.0,1,5
54,0,0,1,0,0.0,1,-1
45,0,0,1,1,-1.0,1,2
36,1,0,1,0,-1.0,1,3
31,0,1,1,1,0.0,1,-1
40,0,0,1,0,-1.0,1,2
50,1,1,1,1,-4.0,1,1
26,0,0,0,1,-24.0,1,0
41,1,0,1,7,0.0,1,0
34,1,1,1,5,-1.0,0,0
28,1,1,0,0,-1.0,1,2
30,1,0,1,1,-48.0,1,47
23,1,1,1,2,0.0,0,0
37,0,0,0,0,-2.0,0,1
35,0,0,1,5,-1.0,1,0
21,1,1,1,1,-1.0,0,48
45,1,0,1,1,-70.0,1,62
22,0,0,0,2,-1.0,0,34
29,1,0,1,6,-1.0,0,35
30,0,0,0,0,-2.0,1,0
45,0,1,1,3,-1.0,0,92
24,1,0,0,2,-1.0,1,1
31,1,1,1,4,0.0,0,29
56,0,1,1,0,-1.0,1,0
44,1,0,0,4,-85.0,0,-1
24,1,0,1,14,-1.0,0,180
38,1,0,1,11,-1.0,1,18
51,1,0,1,22,-1.0,0,34
22,1,1,1,0,-1.0,1,0
28,0,0,1,5,-1.0,1,1
47,1,0,1,19,-1.0,0,212
51,0,0,1,0,-1.0,0,30
25,0,1,1,1,0.0,1,42
53,1,0,1,1,-1.0,1,1
30,1,0,1,0,-1.0,1,2
33,1,1,1,0,0.0,0,0
35,1,0,1,5,-1.0,0,225
33,1,0,0,0,-1.0,1,1
59,0,0,1,1,-25.0,1,0
33,1,1,0,1,-1.0,1,84
27,1,0,1,2,-1.0,0,132
29,1,0,0,9,-1.0,0,14
26,1,0,1,11,64.0,0,241
24,1,0,1,3,-1.0,0,44
43,1,0,1,5,-1.0,1,0
37,0,0,1,11,-1.0,0,0
53,1,0,1,13,-1.0,1,91
43,1,0,1,4,-39.0,1,38
26,1,0,1,4,0.0,0,0
30,0,1,0,1,-27.0,1,0
27,1,0,1,6,0.0,0,1
39,1,1,1,9,-1.0,0,1
37,0,1,1,4,0.0,0,0
22,0,1,1,3,0.0,0,10
25,1,1,1,0,-1.0,1,2
26,1,0,1,1,0.0,1,0
28,0,1,0,0,-2.0,1,0
25,0,0,1,0,-1.0,0,1
58,1,1,1,1,-1.0,1,3
29,0,1,0,1,-2.0,0,2
33,1,0,1,8,0.0,1,2
38,1,0,1,0,-1.0,1,1
38,1,1,1,2,-21.0,1,19
59,1,0,1,22,-1.0,0,69
29,0,0,1,4,-1.0,0,0
53,0,1,1,0,-1.0,0,3
33,1,0,1,2,-1.0,0,0
58,0,1,1,1,-1.0,1,0
25,1,0,1,11,126.0,0,321
53,1,1,1,2,-1.0,1,40
32,0,1,1,0,-1.0,0,17
35,1,0,1,6,-1.0,0,10
39,1,1,1,1,-1.0,1,1
36,0,0,1,1,-14.0,1,14
42,0,1,0,5,-1.0,0,6
37,0,0,1,0,-1.0,1,0
39,1,1,1,0,-1.0,1,3
52,0,1,0,3,-25.0,1,0
60,0,0,1,1,-1.0,1,1
37,0,0,1,2,-1.0,1,0
42,1,1,1,4,-1.0,0,17
23,1,0,1,6,0.0,0,1
42,0,0,0,0,-1.0,0,0
28,1,1,0,2,-36.0,1,35
28,1,0,1,5,0.0,1,0
38,1,1,1,12,-1.0,1,0
43,1,0,0,2,-1.0,0,1
42,1,0,1,0,-1.0,1,0
25,0,1,0,0,-1.0,1,0
32,1,0,1,7,0.0,0,37
21,1,0,1,0,0.0,0,0
35,0,1,0,1,-30.0,1,28
37,1,1,1,0,-1.0,1,126
33,1,0,0,2,0.0,1,0
51,1,1,0,4,-11.0,1,8
39,1,1,1,3,-1.0,1,2
35,0,0,1,5,-1.0,0,2
40,1,0,1,3,-1.0,1,13
32,1,0,1,17,0.0,0,0
18,1,1,1,4,85.0,0,1
32,1,1,1,3,0.0,0,-1
37,0,0,1,0,-1.0,1,0
32,1,0,1,10,-1.0,0,0
47,0,1,1,5,0.0,0,0
23,0,1,0,0,-1.0,1,0
63,1,1,1,10,0.0,0,2
38,1,0,1,16,-1.0,0,241
32,0,0,1,6,-1.0,0,2
31,1,0,1,4,-1.0,0,24
23,1,0,1,0,0.0,1,1
38,0,0,1,1,-1.0,1,126
47,0,1,0,0,-3.0,1,0
33,1,1,1,1,-1.0,0,10
22,1,1,1,1,-11.0,1,8
26,0,1,1,1,318.0,1,7
40,0,1,1,0,-1.0,0,0
36,1,0,1,14,-1.0,0,173
65,0,1,0,0,0.0,1,1
44,0,1,1,4,-231.0,0,1
22,0,0,0,0,-1.0,1,1
34,0,0,1,0,0.0,1,0
38,1,0,0,0,-1.0,1,0
26,1,1,0,4,-2.0,0,0
20,0,0,1,0,-1.0,0,23
49,1,0,1,0,-3.0,1,0
56,1,0,1,7,-167.0,1,49
52,1,1,1,2,0.0,0,4
25,0,0,1,2,-1.0,0,0
34,1,0,1,5,-1.0,1,4
33,0,0,1,1,-1.0,0,1
21,1,0,1,1,-1.0,1,0
46,1,0,1,9,-1.0,1,5
22,0,0,1,2,250.0,0,78
57,0,1,1,1,-1.0,1,1
22,1,0,1,2,0.0,0,0
48,0,1,0,1,-1.0,0,1
40,1,0,1,21,-1.0,1,29
30,1,0,0,1,-1.0,1,0
21,0,1,1,4,-1.0,0,33
39,1,0,0,22,-1.0,0,3
27,1,1,1,13,-175.0,0,70
33,0,1,0,0,-1.0,0,1
24,1,0,1,0,0.0,1,-1
43,1,0,1,0,-1.0,0,1
45,0,1,0,0,0.0,1,1
51,1,0,1,3,-18.0,1,2
35,1,0,0,2,-95.0,0,31
31,0,0,1,9,-1.0,0,0
27,0,1,1,0,-1.0,1,1
32,1,0,1,1,-1.0,1,0
49,0,1,1,0,-3.0,1,0
29,1,0,1,2,-1.0,1,27
23,1,0,1,2,-1.0,0,1
30,0,0,1,6,-1.0,1,0
55,1,0,1,12,-69.0,0,69
30,0,1,1,0,0.0,1,56
34,1,0,1,13,-1.0,0,0
56,1,1,1,2,-39.0,1,1
33,1,0,1,4,0.0,1,-1
28,0,0,1,1,-1.0,1,1
29,1,0,1,1,-1.0,1,40
38,0,1,1,0,-1.0,1,0
37,1,1,1,0,-1.0,1,0
33,0,1,0,0,-1.0,0,0
30,1,0,1,0,0.0,1,0
51,1,0,1,19,-1.0,1,13
65,0,0,1,7,-1.0,1,0
32,0,0,0,1,-1.0,1,0
38,1,1,1,5,-2.0,0,0
35,1,0,1,1,-1.0,1,0
57,1,1,1,1,-26.0,1,0
26,1,1,1,1,0.0,1,-1
23,0,0,0,7,-228.0,0,1
36,0,0,0,4,-1.0,0,1
33,1,0,0,2,-10.0,0,9
35,1,1,1,3,-1.0,0,1
33,1,0,1,0,-1.0,1,0
47,0,1,1,0,0.0,1,1
53,0,0,0,0,-1.0,1,0
35,0,1,1,1,-15.0,0,4
36,1,0,0,1,-1.0,0,0
25,0,1,0,0,-1.0,1,0
52,1,0,1,10,0.0,1,149
23,0,0,1,3,249.0,0,276
34,0,0,1,7,-245.0,1,7
51,1,1,1,6,0.0,0,2
24,1,0,1,8,-1.0,0,214
32,1,1,1,0,-1.0,0,0
43,1,0,1,8,-1.0,0,348
45,0,0,1,20,-1.0,1,46
42,0,0,1,10,-1.0,0,0
22,1,0,1,1,-1.0,0,6
49,1,0,1,4,-26.0,1,1
42,1,0,1,0,-3.0,0,33
40,0,1,1,0,-1.0,0,29
25,1,0,1,2,-1.0,0,0
25,0,1,1,0,-1.0,0,2
23,1,0,1,0,-1.0,1,2
21,1,1,1,2,-1.0,0,1
31,0,1,1,3,0.0,1,0
28,0,0,0,0,0.0,1,0
24,1,0,1,11,-1.0,0,51
45,1,1,1,0,0.0,1,37
23,0,0,1,2,-1.0,0,1
39,1,0,1,7,0.0,0,0
25,1,1,1,2,-63.0,1,42
24,1,0,1,1,-1.0,1,0
46,1,1,1,1,-1.0,1,1
47,1,1,1,3,-1.0,1,2
54,0,1,1,2,66.0,0,-1
22,0,0,1,1,-1.0,0,0
34,0,1,0,0,-2.0,1,1
33,0,1,1,0,0.0,0,0
29,1,0,1,16,-1.0,0,0
34,0,0,1,3,-6.0,1,5
32,1,0,1,1,-115.0,1,0
29,0,0,1,0,0.0,1,0
25,0,1,0,2,-1.0,0,0
34,1,1,1,16,-1.0,0,1
55,1,0,0,1,-1.0,1,0
27,1,0,1,0,-1.0,0,0
26,0,0,1,0,-1.0,1,1
39,1,0,1,19,-1.0,0,179
24,1,0,1,1,0.0,1,0
29,0,1,1,0,0.0,1,0
31,1,1,0,3,468.0,0,1
50,1,0,1,13,0.0,0,242
25,1,0,1,2,-1.0,0,0
31,1,0,1,4,-12.0,0,2
31,0,0,1,0,-1.0,1,0
26,1,1,1,2,-1.0,1,0
54,1,1,1,2,0.0,1,97
33,1,0,1,14,-1.0,0,0
22,0,0,1,0,-1.0,0,0
35,1,0,1,8,0.0,1,239
30,1,0,0,4,-27.0,0,1
25,1,0,1,0,-1.0,1,0
25,1,0,1,0,0.0,1,0
44,1,0,1,0,-1.0,0,0
29,1,1,0,2,-1.0,0,8
46,1,1,1,2,-23.0,0,2
53,0,1,1,0,0.0,1,4
24,1,0,1,2,-1.0,0,1
52,1,0,0,2,-1.0,0,1
27,0,0,1,0,-1.0,0,0
41,1,1,1,0,-1.0,1,1
21,1,0,0,0,-2.0,0,0
24,1,1,1,1,0.0,1,0
38,1,1,1,8,-32.0,1,0
23,0,1,1,0,-1.0,1,0
42,1,0,1,0,-1.0,1,1
32,1,1,1,4,-47.0,1,5
24,0,0,1,3,597.0,0,0
24,1,0,1,5,-1.0,0,1
26,1,0,1,4,-1.0,0,0
50,1,1,1,9,-1.0,0,424
32,0,0,0,3,-1.0,1,1
40,1,0,1,13,-1.0,1,1
25,0,1,1,1,-81.0,0,0
42,1,0,1,1,-118.0,1,118
27,1,0,1,2,0.0,1,0
23,1,1,1,0,-1.0,0,0
37,0,0,1,22,-1.0,0,1
32,0,0,1,1,-1.0,0,3
38,0,0,1,2,43.0,0,6
52,0,1,1,4,-1.0,0,1
29,1,1,1,2,-1.0,1,3
